id,total_tweets,covid_tweets,is_covid,covid_pct,covid,non_covid,covid_group
1206,195,11.0,True,0.05641025641025641,1,0,vrlo_rijetko
1207,266,15.0,True,0.05639097744360904,1,0,vrlo_rijetko
1208,337,19.0,True,0.05637982195845698,1,0,vrlo_rijetko
1209,71,4.0,True,0.056338028169014086,1,0,vrlo_rijetko
1210,71,4.0,True,0.056338028169014086,1,0,vrlo_rijetko
1211,71,4.0,True,0.056338028169014086,1,0,vrlo_rijetko
1212,356,20.0,True,0.05617977528089888,1,0,vrlo_rijetko
1213,178,10.0,True,0.05617977528089888,1,0,vrlo_rijetko
1214,89,5.0,True,0.05617977528089888,1,0,vrlo_rijetko
1215,1353,76.0,True,0.05617147080561715,1,0,vrlo_rijetko
1216,1052,59.0,True,0.05608365019011407,1,0,vrlo_rijetko
1217,214,12.0,True,0.05607476635514018,1,0,vrlo_rijetko
1218,125,7.0,True,0.055999999999999994,1,0,vrlo_rijetko
1219,161,9.0,True,0.05590062111801242,1,0,vrlo_rijetko
1220,483,27.0,True,0.05590062111801242,1,0,vrlo_rijetko
1221,179,10.0,True,0.05586592178770949,1,0,vrlo_rijetko
1222,18,1.0,True,0.05555555555555555,1,0,vrlo_rijetko
1224,18,1.0,True,0.05555555555555555,1,0,vrlo_rijetko
1225,18,1.0,True,0.05555555555555555,1,0,vrlo_rijetko
1226,36,2.0,True,0.05555555555555555,1,0,vrlo_rijetko
1227,18,1.0,True,0.05555555555555555,1,0,vrlo_rijetko
1228,18,1.0,True,0.05555555555555555,1,0,vrlo_rijetko
1229,18,1.0,True,0.05555555555555555,1,0,vrlo_rijetko
1230,18,1.0,True,0.05555555555555555,1,0,vrlo_rijetko
1231,36,2.0,True,0.05555555555555555,1,0,vrlo_rijetko
1232,36,2.0,True,0.05555555555555555,1,0,vrlo_rijetko
1233,18,1.0,True,0.05555555555555555,1,0,vrlo_rijetko
1234,18,1.0,True,0.05555555555555555,1,0,vrlo_rijetko
1235,36,2.0,True,0.05555555555555555,1,0,vrlo_rijetko
1236,36,2.0,True,0.05555555555555555,1,0,vrlo_rijetko
1238,108,6.0,True,0.05555555555555555,1,0,vrlo_rijetko
1239,36,2.0,True,0.05555555555555555,1,0,vrlo_rijetko
1240,90,5.0,True,0.05555555555555555,1,0,vrlo_rijetko
1241,18,1.0,True,0.05555555555555555,1,0,vrlo_rijetko
1242,162,9.0,True,0.05555555555555555,1,0,vrlo_rijetko
1243,126,7.0,True,0.05555555555555555,1,0,vrlo_rijetko
1244,182,10.0,True,0.054945054945054944,1,0,vrlo_rijetko
1245,2457,135.0,True,0.054945054945054944,1,0,vrlo_rijetko
1246,219,12.0,True,0.0547945205479452,1,0,vrlo_rijetko
1247,55,3.0,True,0.054545454545454536,1,0,vrlo_rijetko
1249,368,20.0,True,0.05434782608695652,1,0,vrlo_rijetko
1250,166,9.0,True,0.05421686746987952,1,0,vrlo_rijetko
1251,332,18.0,True,0.05421686746987952,1,0,vrlo_rijetko
1252,222,12.0,True,0.054054054054054064,1,0,vrlo_rijetko
1253,37,2.0,True,0.054054054054054064,1,0,vrlo_rijetko
1254,37,2.0,True,0.054054054054054064,1,0,vrlo_rijetko
1256,1538,83.0,True,0.053966189856957086,1,0,vrlo_rijetko
1257,1694,91.0,True,0.05371900826446281,1,0,vrlo_rijetko
1258,1603,86.0,True,0.05364940736119776,1,0,vrlo_rijetko
1259,989,53.0,True,0.05358948432760364,1,0,vrlo_rijetko
1260,56,3.0,True,0.05357142857142857,1,0,vrlo_rijetko
1261,56,3.0,True,0.05357142857142857,1,0,vrlo_rijetko
1262,1215,65.0,True,0.05349794238683128,1,0,vrlo_rijetko
1263,3106,166.0,True,0.05344494526722473,1,0,vrlo_rijetko
1264,131,7.0,True,0.053435114503816786,1,0,vrlo_rijetko
1265,225,12.0,True,0.05333333333333334,1,0,vrlo_rijetko
1266,771,41.0,True,0.05317769130998703,1,0,vrlo_rijetko
1267,19,1.0,True,0.05263157894736842,1,0,vrlo_rijetko
1268,19,1.0,True,0.05263157894736842,1,0,vrlo_rijetko
1269,19,1.0,True,0.05263157894736842,1,0,vrlo_rijetko
1270,38,2.0,True,0.05263157894736842,1,0,vrlo_rijetko
1271,19,1.0,True,0.05263157894736842,1,0,vrlo_rijetko
1272,19,1.0,True,0.05263157894736842,1,0,vrlo_rijetko
1273,19,1.0,True,0.05263157894736842,1,0,vrlo_rijetko
1274,38,2.0,True,0.05263157894736842,1,0,vrlo_rijetko
1275,19,1.0,True,0.05263157894736842,1,0,vrlo_rijetko
1276,19,1.0,True,0.05263157894736842,1,0,vrlo_rijetko
1277,456,24.0,True,0.05263157894736842,1,0,vrlo_rijetko
1278,152,8.0,True,0.05263157894736842,1,0,vrlo_rijetko
1279,19,1.0,True,0.05263157894736842,1,0,vrlo_rijetko
1280,19,1.0,True,0.05263157894736842,1,0,vrlo_rijetko
1281,19,1.0,True,0.05263157894736842,1,0,vrlo_rijetko
1282,38,2.0,True,0.05263157894736842,1,0,vrlo_rijetko
1283,19,1.0,True,0.05263157894736842,1,0,vrlo_rijetko
1285,57,3.0,True,0.05263157894736842,1,0,vrlo_rijetko
1286,19,1.0,True,0.05263157894736842,1,0,vrlo_rijetko
1287,19,1.0,True,0.05263157894736842,1,0,vrlo_rijetko
1288,19,1.0,True,0.05263157894736842,1,0,vrlo_rijetko
1289,19,1.0,True,0.05263157894736842,1,0,vrlo_rijetko
1290,19,1.0,True,0.05263157894736842,1,0,vrlo_rijetko
1291,19,1.0,True,0.05263157894736842,1,0,vrlo_rijetko
1292,2284,120.0,True,0.05253940455341506,1,0,vrlo_rijetko
1293,1086,57.0,True,0.052486187845303865,1,0,vrlo_rijetko
1294,153,8.0,True,0.05228758169934642,1,0,vrlo_rijetko
1295,671,35.0,True,0.05216095380029806,1,0,vrlo_rijetko
1296,211,11.0,True,0.05213270142180095,1,0,vrlo_rijetko
1297,480,25.0,True,0.052083333333333336,1,0,vrlo_rijetko
1298,923,48.0,True,0.05200433369447454,1,0,vrlo_rijetko
1299,231,12.0,True,0.05194805194805195,1,0,vrlo_rijetko
1300,963,50.0,True,0.05192107995846314,1,0,vrlo_rijetko
1301,2643,137.0,True,0.05183503594400303,1,0,vrlo_rijetko
1302,830,43.0,True,0.051807228915662654,1,0,vrlo_rijetko
1303,251,13.0,True,0.05179282868525897,1,0,vrlo_rijetko
1304,58,3.0,True,0.05172413793103448,1,0,vrlo_rijetko
1305,58,3.0,True,0.05172413793103448,1,0,vrlo_rijetko
1306,58,3.0,True,0.05172413793103448,1,0,vrlo_rijetko
1307,213,11.0,True,0.051643192488262914,1,0,vrlo_rijetko
1308,155,8.0,True,0.05161290322580645,1,0,vrlo_rijetko
1309,310,16.0,True,0.05161290322580645,1,0,vrlo_rijetko
1310,872,45.0,True,0.051605504587155966,1,0,vrlo_rijetko
1311,272,14.0,True,0.05147058823529412,1,0,vrlo_rijetko
1312,39,2.0,True,0.05128205128205128,1,0,vrlo_rijetko
1313,156,8.0,True,0.05128205128205128,1,0,vrlo_rijetko
1314,176,9.0,True,0.05113636363636364,1,0,vrlo_rijetko
1315,176,9.0,True,0.05113636363636364,1,0,vrlo_rijetko
1316,98,5.0,True,0.051020408163265314,1,0,vrlo_rijetko
1317,98,5.0,True,0.051020408163265314,1,0,vrlo_rijetko
1318,118,6.0,True,0.05084745762711865,1,0,vrlo_rijetko
1319,118,6.0,True,0.05084745762711865,1,0,vrlo_rijetko
1320,118,6.0,True,0.05084745762711865,1,0,vrlo_rijetko
1321,59,3.0,True,0.05084745762711865,1,0,vrlo_rijetko
1322,138,7.0,True,0.050724637681159424,1,0,vrlo_rijetko
1323,1184,60.0,True,0.05067567567567568,1,0,vrlo_rijetko
1324,3081,156.0,True,0.05063291139240506,1,0,vrlo_rijetko
1325,158,8.0,True,0.05063291139240506,1,0,vrlo_rijetko
1326,99,5.0,True,0.0505050505050505,1,0,vrlo_rijetko
1327,594,30.0,True,0.0505050505050505,1,0,vrlo_rijetko
1328,3208,162.0,True,0.05049875311720698,1,0,vrlo_rijetko
1329,338,17.0,True,0.05029585798816568,1,0,vrlo_rijetko
1330,519,26.0,True,0.05009633911368015,1,0,vrlo_rijetko
1331,20,1.0,True,0.05,1,0,vrlo_rijetko
1332,60,3.0,True,0.05,1,0,vrlo_rijetko
1333,40,2.0,True,0.05,1,0,vrlo_rijetko
1334,20,1.0,True,0.05,1,0,vrlo_rijetko
1335,20,1.0,True,0.05,1,0,vrlo_rijetko
1336,20,1.0,True,0.05,1,0,vrlo_rijetko
1337,20,1.0,True,0.05,1,0,vrlo_rijetko
1338,60,3.0,True,0.05,1,0,vrlo_rijetko
1339,20,1.0,True,0.05,1,0,vrlo_rijetko
1340,20,1.0,True,0.05,1,0,vrlo_rijetko
1341,40,2.0,True,0.05,1,0,vrlo_rijetko
1342,60,3.0,True,0.05,1,0,vrlo_rijetko
1343,541,27.0,True,0.049907578558225515,1,0,vrlo_rijetko
1344,582,29.0,True,0.04982817869415808,1,0,vrlo_rijetko
1345,221,11.0,True,0.049773755656108594,1,0,vrlo_rijetko
1346,626,31.0,True,0.04952076677316294,1,0,vrlo_rijetko
1347,101,5.0,True,0.04950495049504952,1,0,vrlo_rijetko
1348,81,4.0,True,0.04938271604938271,1,0,vrlo_rijetko
1349,81,4.0,True,0.04938271604938271,1,0,vrlo_rijetko
1350,81,4.0,True,0.04938271604938271,1,0,vrlo_rijetko
1351,81,4.0,True,0.04938271604938271,1,0,vrlo_rijetko
1352,3181,157.0,True,0.04935554856963219,1,0,vrlo_rijetko
1353,2799,138.0,True,0.04930332261521972,1,0,vrlo_rijetko
1354,2840,140.0,True,0.04929577464788732,1,0,vrlo_rijetko
1355,245,12.0,True,0.048979591836734684,1,0,vrlo_rijetko
1356,143,7.0,True,0.04895104895104895,1,0,vrlo_rijetko
1357,470,23.0,True,0.048936170212765966,1,0,vrlo_rijetko
1358,266,13.0,True,0.04887218045112782,1,0,vrlo_rijetko
1359,2825,138.0,True,0.048849557522123895,1,0,vrlo_rijetko
1360,123,6.0,True,0.04878048780487805,1,0,vrlo_rijetko
1361,41,2.0,True,0.04878048780487805,1,0,vrlo_rijetko
1362,41,2.0,True,0.04878048780487805,1,0,vrlo_rijetko
1363,205,10.0,True,0.04878048780487805,1,0,vrlo_rijetko
1365,226,11.0,True,0.04867256637168142,1,0,vrlo_rijetko
1366,288,14.0,True,0.04861111111111111,1,0,vrlo_rijetko
1367,144,7.0,True,0.04861111111111111,1,0,vrlo_rijetko
1368,165,8.0,True,0.048484848484848485,1,0,vrlo_rijetko
1369,165,8.0,True,0.048484848484848485,1,0,vrlo_rijetko
1370,351,17.0,True,0.04843304843304843,1,0,vrlo_rijetko
1371,62,3.0,True,0.04838709677419355,1,0,vrlo_rijetko
1372,124,6.0,True,0.04838709677419355,1,0,vrlo_rijetko
1373,435,21.0,True,0.04827586206896552,1,0,vrlo_rijetko
1374,1514,73.0,True,0.04821664464993395,1,0,vrlo_rijetko
1375,83,4.0,True,0.04819277108433735,1,0,vrlo_rijetko
1376,83,4.0,True,0.04819277108433735,1,0,vrlo_rijetko
1377,540,26.0,True,0.04814814814814815,1,0,vrlo_rijetko
1378,1643,79.0,True,0.04808277541083384,1,0,vrlo_rijetko
1379,312,15.0,True,0.04807692307692308,1,0,vrlo_rijetko
1380,3122,150.0,True,0.048046124279308135,1,0,vrlo_rijetko
1381,167,8.0,True,0.04790419161676647,1,0,vrlo_rijetko
1382,167,8.0,True,0.04790419161676647,1,0,vrlo_rijetko
1383,1190,57.0,True,0.04789915966386555,1,0,vrlo_rijetko
1384,376,18.0,True,0.04787234042553192,1,0,vrlo_rijetko
1385,63,3.0,True,0.047619047619047616,1,0,vrlo_rijetko
1386,252,12.0,True,0.047619047619047616,1,0,vrlo_rijetko
1387,21,1.0,True,0.047619047619047616,1,0,vrlo_rijetko
1388,21,1.0,True,0.047619047619047616,1,0,vrlo_rijetko
1389,42,2.0,True,0.047619047619047616,1,0,vrlo_rijetko
1390,21,1.0,True,0.047619047619047616,1,0,vrlo_rijetko
1391,1302,62.0,True,0.047619047619047616,1,0,vrlo_rijetko
1392,21,1.0,True,0.047619047619047616,1,0,vrlo_rijetko
1394,21,1.0,True,0.047619047619047616,1,0,vrlo_rijetko
1395,42,2.0,True,0.047619047619047616,1,0,vrlo_rijetko
1396,42,2.0,True,0.047619047619047616,1,0,vrlo_rijetko
1397,21,1.0,True,0.047619047619047616,1,0,vrlo_rijetko
1398,21,1.0,True,0.047619047619047616,1,0,vrlo_rijetko
1399,21,1.0,True,0.047619047619047616,1,0,vrlo_rijetko
1400,21,1.0,True,0.047619047619047616,1,0,vrlo_rijetko
1401,84,4.0,True,0.047619047619047616,1,0,vrlo_rijetko
1402,21,1.0,True,0.047619047619047616,1,0,vrlo_rijetko
1403,21,1.0,True,0.047619047619047616,1,0,vrlo_rijetko
1404,42,2.0,True,0.047619047619047616,1,0,vrlo_rijetko
1405,21,1.0,True,0.047619047619047616,1,0,vrlo_rijetko
1406,21,1.0,True,0.047619047619047616,1,0,vrlo_rijetko
1408,147,7.0,True,0.047619047619047616,1,0,vrlo_rijetko
1409,21,1.0,True,0.047619047619047616,1,0,vrlo_rijetko
1410,21,1.0,True,0.047619047619047616,1,0,vrlo_rijetko
1411,21,1.0,True,0.047619047619047616,1,0,vrlo_rijetko
1412,378,18.0,True,0.047619047619047616,1,0,vrlo_rijetko
1413,358,17.0,True,0.04748603351955307,1,0,vrlo_rijetko
1414,3138,149.0,True,0.04748247291268324,1,0,vrlo_rijetko
1415,2226,105.0,True,0.04716981132075472,1,0,vrlo_rijetko
1416,636,30.0,True,0.04716981132075472,1,0,vrlo_rijetko
1417,106,5.0,True,0.04716981132075472,1,0,vrlo_rijetko
1418,2058,97.0,True,0.04713313896987367,1,0,vrlo_rijetko
1419,1061,50.0,True,0.0471253534401508,1,0,vrlo_rijetko
1420,85,4.0,True,0.047058823529411764,1,0,vrlo_rijetko
1421,850,40.0,True,0.047058823529411764,1,0,vrlo_rijetko
1422,85,4.0,True,0.047058823529411764,1,0,vrlo_rijetko
1423,362,17.0,True,0.046961325966850834,1,0,vrlo_rijetko
1424,128,6.0,True,0.046875,1,0,vrlo_rijetko
1425,64,3.0,True,0.046875,1,0,vrlo_rijetko
1426,64,3.0,True,0.046875,1,0,vrlo_rijetko
1427,1836,86.0,True,0.046840958605664486,1,0,vrlo_rijetko
1428,1176,55.0,True,0.0467687074829932,1,0,vrlo_rijetko
1429,107,5.0,True,0.04672897196261682,1,0,vrlo_rijetko
1430,193,9.0,True,0.046632124352331605,1,0,vrlo_rijetko
1431,3135,146.0,True,0.04657097288676236,1,0,vrlo_rijetko
1432,2470,115.0,True,0.0465587044534413,1,0,vrlo_rijetko
1433,86,4.0,True,0.04651162790697674,1,0,vrlo_rijetko
1434,86,4.0,True,0.04651162790697674,1,0,vrlo_rijetko
1435,452,21.0,True,0.04646017699115045,1,0,vrlo_rijetko
1436,216,10.0,True,0.04629629629629629,1,0,vrlo_rijetko
1437,281,13.0,True,0.046263345195729534,1,0,vrlo_rijetko
1438,65,3.0,True,0.04615384615384616,1,0,vrlo_rijetko
1439,65,3.0,True,0.04615384615384616,1,0,vrlo_rijetko
1440,1497,69.0,True,0.046092184368737465,1,0,vrlo_rijetko
1441,2350,108.0,True,0.04595744680851064,1,0,vrlo_rijetko
1442,218,10.0,True,0.045871559633027525,1,0,vrlo_rijetko
1443,2007,92.0,True,0.0458395615346288,1,0,vrlo_rijetko
1444,1993,91.0,True,0.045659809332664315,1,0,vrlo_rijetko
1445,789,36.0,True,0.04562737642585552,1,0,vrlo_rijetko
1446,3006,137.0,True,0.04557551563539587,1,0,vrlo_rijetko
1447,1427,65.0,True,0.04555010511562719,1,0,vrlo_rijetko
1448,988,45.0,True,0.04554655870445344,1,0,vrlo_rijetko
1449,22,1.0,True,0.045454545454545456,1,0,vrlo_rijetko
1451,22,1.0,True,0.045454545454545456,1,0,vrlo_rijetko
1452,66,3.0,True,0.045454545454545456,1,0,vrlo_rijetko
1453,462,21.0,True,0.045454545454545456,1,0,vrlo_rijetko
1454,22,1.0,True,0.045454545454545456,1,0,vrlo_rijetko
1455,22,1.0,True,0.045454545454545456,1,0,vrlo_rijetko
1456,44,2.0,True,0.045454545454545456,1,0,vrlo_rijetko
1457,22,1.0,True,0.045454545454545456,1,0,vrlo_rijetko
1458,22,1.0,True,0.045454545454545456,1,0,vrlo_rijetko
1459,22,1.0,True,0.045454545454545456,1,0,vrlo_rijetko
1460,132,6.0,True,0.045454545454545456,1,0,vrlo_rijetko
1461,110,5.0,True,0.045454545454545456,1,0,vrlo_rijetko
1462,22,1.0,True,0.045454545454545456,1,0,vrlo_rijetko
1463,22,1.0,True,0.045454545454545456,1,0,vrlo_rijetko
1464,44,2.0,True,0.045454545454545456,1,0,vrlo_rijetko
1465,66,3.0,True,0.045454545454545456,1,0,vrlo_rijetko
1466,110,5.0,True,0.045454545454545456,1,0,vrlo_rijetko
1467,44,2.0,True,0.045454545454545456,1,0,vrlo_rijetko
1468,22,1.0,True,0.045454545454545456,1,0,vrlo_rijetko
1469,22,1.0,True,0.045454545454545456,1,0,vrlo_rijetko
1470,551,25.0,True,0.045372050816696916,1,0,vrlo_rijetko
1471,729,33.0,True,0.045267489711934165,1,0,vrlo_rijetko
1472,466,21.0,True,0.045064377682403435,1,0,vrlo_rijetko
1473,89,4.0,True,0.0449438202247191,1,0,vrlo_rijetko
1474,89,4.0,True,0.0449438202247191,1,0,vrlo_rijetko
1475,245,11.0,True,0.04489795918367346,1,0,vrlo_rijetko
1476,3077,138.0,True,0.04484887877803055,1,0,vrlo_rijetko
1478,67,3.0,True,0.04477611940298507,1,0,vrlo_rijetko
1479,313,14.0,True,0.04472843450479233,1,0,vrlo_rijetko
1480,336,15.0,True,0.04464285714285714,1,0,vrlo_rijetko
1481,2599,116.0,True,0.0446325509811466,1,0,vrlo_rijetko
1482,3124,139.0,True,0.04449423815620999,1,0,vrlo_rijetko
1483,45,2.0,True,0.04444444444444445,1,0,vrlo_rijetko
1484,45,2.0,True,0.04444444444444445,1,0,vrlo_rijetko
1485,90,4.0,True,0.04444444444444445,1,0,vrlo_rijetko
1486,135,6.0,True,0.04444444444444445,1,0,vrlo_rijetko
1487,90,4.0,True,0.04444444444444445,1,0,vrlo_rijetko
1488,90,4.0,True,0.04444444444444445,1,0,vrlo_rijetko
1489,990,44.0,True,0.04444444444444445,1,0,vrlo_rijetko
1490,203,9.0,True,0.04433497536945813,1,0,vrlo_rijetko
1491,361,16.0,True,0.0443213296398892,1,0,vrlo_rijetko
1492,1490,66.0,True,0.04429530201342282,1,0,vrlo_rijetko
1493,2310,102.0,True,0.044155844155844164,1,0,vrlo_rijetko
1494,68,3.0,True,0.04411764705882353,1,0,vrlo_rijetko
1495,204,9.0,True,0.04411764705882353,1,0,vrlo_rijetko
1496,204,9.0,True,0.04411764705882353,1,0,vrlo_rijetko
1497,68,3.0,True,0.04411764705882353,1,0,vrlo_rijetko
1498,431,19.0,True,0.04408352668213457,1,0,vrlo_rijetko
1499,3108,137.0,True,0.04407979407979408,1,0,vrlo_rijetko
1500,363,16.0,True,0.0440771349862259,1,0,vrlo_rijetko
1501,456,20.0,True,0.04385964912280702,1,0,vrlo_rijetko
1502,1870,82.0,True,0.04385026737967915,1,0,vrlo_rijetko
1503,2874,126.0,True,0.04384133611691023,1,0,vrlo_rijetko
1504,251,11.0,True,0.043824701195219126,1,0,vrlo_rijetko
1505,664,29.0,True,0.043674698795180725,1,0,vrlo_rijetko
1506,481,21.0,True,0.04365904365904366,1,0,vrlo_rijetko
1507,1421,62.0,True,0.04363124560168896,1,0,vrlo_rijetko
1508,1055,46.0,True,0.04360189573459716,1,0,vrlo_rijetko
1509,1055,46.0,True,0.04360189573459716,1,0,vrlo_rijetko
1510,436,19.0,True,0.04357798165137615,1,0,vrlo_rijetko
1511,3076,134.0,True,0.043563068920676205,1,0,vrlo_rijetko
1512,23,1.0,True,0.043478260869565216,1,0,vrlo_rijetko
1513,46,2.0,True,0.043478260869565216,1,0,vrlo_rijetko
1515,46,2.0,True,0.043478260869565216,1,0,vrlo_rijetko
1516,23,1.0,True,0.043478260869565216,1,0,vrlo_rijetko
1517,46,2.0,True,0.043478260869565216,1,0,vrlo_rijetko
1518,437,19.0,True,0.043478260869565216,1,0,vrlo_rijetko
1519,69,3.0,True,0.043478260869565216,1,0,vrlo_rijetko
1520,23,1.0,True,0.043478260869565216,1,0,vrlo_rijetko
1521,23,1.0,True,0.043478260869565216,1,0,vrlo_rijetko
1523,23,1.0,True,0.043478260869565216,1,0,vrlo_rijetko
1524,69,3.0,True,0.043478260869565216,1,0,vrlo_rijetko
1526,92,4.0,True,0.043478260869565216,1,0,vrlo_rijetko
1528,23,1.0,True,0.043478260869565216,1,0,vrlo_rijetko
1529,2947,128.0,True,0.04343400067865626,1,0,vrlo_rijetko
1530,2073,90.0,True,0.04341534008683068,1,0,vrlo_rijetko
1531,208,9.0,True,0.04326923076923077,1,0,vrlo_rijetko
1532,278,12.0,True,0.04316546762589928,1,0,vrlo_rijetko
1533,139,6.0,True,0.04316546762589928,1,0,vrlo_rijetko
1534,1984,85.0,True,0.04284274193548387,1,0,vrlo_rijetko
1535,117,5.0,True,0.042735042735042736,1,0,vrlo_rijetko
1536,164,7.0,True,0.042682926829268296,1,0,vrlo_rijetko
1537,94,4.0,True,0.0425531914893617,1,0,vrlo_rijetko
1538,47,2.0,True,0.0425531914893617,1,0,vrlo_rijetko
1539,94,4.0,True,0.0425531914893617,1,0,vrlo_rijetko
1540,118,5.0,True,0.0423728813559322,1,0,vrlo_rijetko
1541,2974,126.0,True,0.04236718224613315,1,0,vrlo_rijetko
1542,166,7.0,True,0.042168674698795185,1,0,vrlo_rijetko
1543,1708,72.0,True,0.042154566744730684,1,0,vrlo_rijetko
1544,143,6.0,True,0.04195804195804196,1,0,vrlo_rijetko
1545,715,30.0,True,0.04195804195804196,1,0,vrlo_rijetko
1546,453,19.0,True,0.04194260485651214,1,0,vrlo_rijetko
1547,2983,125.0,True,0.04190412336573919,1,0,vrlo_rijetko
1548,1098,46.0,True,0.041894353369763215,1,0,vrlo_rijetko
1549,1600,67.0,True,0.041875,1,0,vrlo_rijetko
1550,1075,45.0,True,0.04186046511627907,1,0,vrlo_rijetko
1551,623,26.0,True,0.04173354735152488,1,0,vrlo_rijetko
1552,192,8.0,True,0.04166666666666666,1,0,vrlo_rijetko
1553,48,2.0,True,0.04166666666666666,1,0,vrlo_rijetko
1554,72,3.0,True,0.04166666666666666,1,0,vrlo_rijetko
1555,24,1.0,True,0.04166666666666666,1,0,vrlo_rijetko
1557,24,1.0,True,0.04166666666666666,1,0,vrlo_rijetko
1558,24,1.0,True,0.04166666666666666,1,0,vrlo_rijetko
1559,24,1.0,True,0.04166666666666666,1,0,vrlo_rijetko
1560,48,2.0,True,0.04166666666666666,1,0,vrlo_rijetko
1561,48,2.0,True,0.04166666666666666,1,0,vrlo_rijetko
1562,1443,60.0,True,0.04158004158004158,1,0,vrlo_rijetko
1563,241,10.0,True,0.04149377593360997,1,0,vrlo_rijetko
1564,1109,46.0,True,0.04147880973850315,1,0,vrlo_rijetko
1565,290,12.0,True,0.04137931034482759,1,0,vrlo_rijetko
1566,242,10.0,True,0.04132231404958678,1,0,vrlo_rijetko
1567,2015,83.0,True,0.04119106699751862,1,0,vrlo_rijetko
1568,243,10.0,True,0.0411522633744856,1,0,vrlo_rijetko
1569,73,3.0,True,0.0410958904109589,1,0,vrlo_rijetko
1570,122,5.0,True,0.04098360655737705,1,0,vrlo_rijetko
1571,562,23.0,True,0.04092526690391459,1,0,vrlo_rijetko
1572,1027,42.0,True,0.04089581304771178,1,0,vrlo_rijetko
1573,1395,57.0,True,0.040860215053763436,1,0,vrlo_rijetko
1574,98,4.0,True,0.040816326530612235,1,0,vrlo_rijetko
1575,49,2.0,True,0.040816326530612235,1,0,vrlo_rijetko
1576,49,2.0,True,0.040816326530612235,1,0,vrlo_rijetko
1577,147,6.0,True,0.040816326530612235,1,0,vrlo_rijetko
1578,147,6.0,True,0.040816326530612235,1,0,vrlo_rijetko
1579,49,2.0,True,0.040816326530612235,1,0,vrlo_rijetko
1580,590,24.0,True,0.04067796610169491,1,0,vrlo_rijetko
1581,3246,132.0,True,0.040665434380776334,1,0,vrlo_rijetko
1582,123,5.0,True,0.04065040650406504,1,0,vrlo_rijetko
1583,517,21.0,True,0.04061895551257253,1,0,vrlo_rijetko
1584,74,3.0,True,0.040540540540540536,1,0,vrlo_rijetko
1585,321,13.0,True,0.04049844236760125,1,0,vrlo_rijetko
1586,346,14.0,True,0.04046242774566474,1,0,vrlo_rijetko
1587,99,4.0,True,0.04040404040404042,1,0,vrlo_rijetko
1588,99,4.0,True,0.04040404040404042,1,0,vrlo_rijetko
1589,198,8.0,True,0.04040404040404042,1,0,vrlo_rijetko
1590,2479,100.0,True,0.04033884630899556,1,0,vrlo_rijetko
1591,124,5.0,True,0.04032258064516129,1,0,vrlo_rijetko
1592,124,5.0,True,0.04032258064516129,1,0,vrlo_rijetko
1593,844,34.0,True,0.04028436018957346,1,0,vrlo_rijetko
1594,2409,97.0,True,0.0402656704026567,1,0,vrlo_rijetko
1595,174,7.0,True,0.040229885057471264,1,0,vrlo_rijetko
1596,374,15.0,True,0.04010695187165776,1,0,vrlo_rijetko
1597,549,22.0,True,0.04007285974499089,1,0,vrlo_rijetko
1598,100,4.0,True,0.04,1,0,vrlo_rijetko
1599,25,1.0,True,0.04,1,0,vrlo_rijetko
1600,25,1.0,True,0.04,1,0,vrlo_rijetko
1601,25,1.0,True,0.04,1,0,vrlo_rijetko
1602,25,1.0,True,0.04,1,0,vrlo_rijetko
1603,25,1.0,True,0.04,1,0,vrlo_rijetko
1604,50,2.0,True,0.04,1,0,vrlo_rijetko
1605,25,1.0,True,0.04,1,0,vrlo_rijetko
1606,175,7.0,True,0.04,1,0,vrlo_rijetko
1607,25,1.0,True,0.04,1,0,vrlo_rijetko
1608,25,1.0,True,0.04,1,0,vrlo_rijetko
1609,75,3.0,True,0.04,1,0,vrlo_rijetko
1610,75,3.0,True,0.04,1,0,vrlo_rijetko
1611,476,19.0,True,0.03991596638655462,1,0,vrlo_rijetko
1612,301,12.0,True,0.039867109634551486,1,0,vrlo_rijetko
1613,678,27.0,True,0.03982300884955752,1,0,vrlo_rijetko
1614,226,9.0,True,0.03982300884955752,1,0,vrlo_rijetko
1616,655,26.0,True,0.03969465648854962,1,0,vrlo_rijetko
1617,278,11.0,True,0.039568345323741004,1,0,vrlo_rijetko
1618,177,7.0,True,0.03954802259887006,1,0,vrlo_rijetko
1619,506,20.0,True,0.03952569169960474,1,0,vrlo_rijetko
1620,329,13.0,True,0.03951367781155015,1,0,vrlo_rijetko
1621,481,19.0,True,0.0395010395010395,1,0,vrlo_rijetko
1622,557,22.0,True,0.03949730700179533,1,0,vrlo_rijetko
1623,76,3.0,True,0.03947368421052632,1,0,vrlo_rijetko
1624,76,3.0,True,0.03947368421052632,1,0,vrlo_rijetko
1625,279,11.0,True,0.03942652329749104,1,0,vrlo_rijetko
1626,3152,124.0,True,0.03934010152284264,1,0,vrlo_rijetko
1628,178,7.0,True,0.03932584269662921,1,0,vrlo_rijetko
1629,2775,109.0,True,0.03927927927927928,1,0,vrlo_rijetko
1630,3085,121.0,True,0.039222042139384114,1,0,vrlo_rijetko
1631,102,4.0,True,0.0392156862745098,1,0,vrlo_rijetko
1632,51,2.0,True,0.0392156862745098,1,0,vrlo_rijetko
1633,51,2.0,True,0.0392156862745098,1,0,vrlo_rijetko
1634,51,2.0,True,0.0392156862745098,1,0,vrlo_rijetko
